Word	Count	Rate (per 10000)
διαπρέπω	17	0.032
ἀμφιγυήεις	17	0.032
μήλη	17	0.032
διάδηλος	17	0.032
Ἀριστεύς	17	0.032
ὄσφρησις	17	0.032
στραγγουρία	17	0.032
ἐσφλάω	17	0.032
ἀσπασμός	17	0.032
δύσνοος	17	0.032
Πλειστοάναξ	17	0.032
συνάντομαι	17	0.032
ῥαββί	17	0.032
μαίομαι	17	0.032
ἀντιπίπτω	17	0.032
Κέως	17	0.032
ἱπποτοξότης	17	0.032
ἄλφα	17	0.032
ἐπικελεύω	17	0.032
νυκτερεύω	17	0.032
ἐφανδάνω	17	0.032
Ἐλεφαντίνη	17	0.032
Δώριος	17	0.032
Ἑκάτων	17	0.032
καρποφόρος	17	0.032
ι	17	0.032
ἐξανίημι	17	0.032
Μένιππος	17	0.032
δυστάλας	17	0.032
ἀντιμαρτυρέω	17	0.032
ἔρεισμα	17	0.032
Σέσωστρις	17	0.032
Ἁλιζῶνες	17	0.032
ἐμπύημα	17	0.032
ἐρωέω	17	0.032
πένταθλον	17	0.032
εὔτροχος	17	0.032
Μηδοσάδης	17	0.032
Σῖμος	17	0.032
καστόριον	17	0.032
χυτός	17	0.032
Φάννιος	17	0.032
φαρμάσσω	17	0.032
Σέξστιος	17	0.032
προνομεύω	17	0.032
Ἁλιάρτιος	17	0.032
Καλλιόπη	17	0.032
οὔρησις	17	0.032
Ἀνδοβάλης	17	0.032
Χοροσάν	17	0.032
λιμώσσω	17	0.032
Κοντοστέφανος	17	0.032
νησίδιον	17	0.032
σταλαγμός	17	0.032
νοτερός	17	0.032
ποθή	17	0.032
ἑκκαιδέκατος	17	0.032
σκάνδαλον	17	0.032
Καρκίνος	17	0.032
ἐνόπλιος	17	0.032
ποσαχῶς	17	0.032
διαστασιάζω	17	0.032
καταπηδάω	17	0.032
καταψύχω	17	0.032
ιβʹ	17	0.032
ἴδρις	17	0.032
συνῳδός	17	0.032
Μυκαλησσός	17	0.032
κοῖτος	17	0.032
κέρμα	17	0.032
ὁπλιτεύω	17	0.032
ἡβηδόν	17	0.032
τηλεθάω	17	0.032
προκατασκευάζω	17	0.032
κατοικτείρω	17	0.032
πάομαι	17	0.032
ἀνατλῆναι	17	0.032
ληκύθιον	17	0.032
διακοπή	17	0.032
Πάνθεια	17	0.032
εὔδμητος	17	0.032
ἀϊδής	17	0.032
ἄκουσμα	17	0.032
στρατοπεδάρχης	17	0.032
ἀποκλαίω	17	0.032
παρεισέρχομαι	17	0.032
καταθαρσέω	17	0.032
Σαπαῖοι	17	0.032
εἰλεός	17	0.032
νυστάζω	17	0.032
σαρκόω	17	0.032
διακατέχω	17	0.032
καταδέω2	17	0.032
ὑπερήμερος	17	0.032
ὑπέξειμι	17	0.032
πρίων	17	0.032
ἐπιφορέω	17	0.032
πεζομαχέω	17	0.032
τητάομαι	17	0.032
Καφαρναούμ	17	0.032
πρηστήρ	17	0.032
Ἰώνιος	17	0.032
Μειδυλίδης	17	0.032
ἐπικάθημαι	17	0.032
πάγη	17	0.032
Κραναός	17	0.032
ἄθικτος	17	0.032
ἄθυρμα	17	0.032
οἰνόω	17	0.032
Ἀθηνογένης	17	0.032
λεαίνω	17	0.032
καταδιαιτάω	17	0.032
Νυκτεύς	17	0.032
σκύτινος	17	0.032
ἑτεροῖος	17	0.032
περιαθρέω	17	0.032
περιπορεύομαι	17	0.032
μακρόβιος	17	0.032
κομπέω	17	0.032
Ἀτλαντικός	17	0.032
Ἑλλήνιος	17	0.032
ἐφοπλίζω	17	0.032
Ἰεσσαῖος	17	0.032
Χρύσης	17	0.032
προσαναβαίνω	17	0.032
τετράπολις	17	0.032
συμμαρτυρέω	17	0.032
γοητεύω	17	0.032
Χίμαιρα	17	0.032
τεκνοποιέω	17	0.032
μαιμάω	17	0.032
Ἐχεκράτης	17	0.032
εὐπρόσωπος	17	0.032
μεταβλητικός	17	0.032
συγκατέρχομαι	17	0.032
ἱερομνήμων	17	0.032
θέμεθλα	17	0.032
τερατεύομαι	17	0.032
γαλέη	17	0.032
γαζοφυλάκιον	17	0.032
προδιδάσκω	17	0.032
ἐπασκέω	17	0.032
Ἰώδας	17	0.032
ἄτρακτος	17	0.032
φιλοψυχέω	17	0.032
ἀπατεών	17	0.032
φιλοπάτωρ	17	0.032
θηητός	17	0.032
λάξ	17	0.032
μηχανικός	17	0.032
Φάλανθος	17	0.032
βρόμος	17	0.032
κάλυξ	17	0.032
ἐπίχαρις	17	0.032
ἑρκεῖος	17	0.032
Σαγγάριος	17	0.032
ἀποκάλυψις	17	0.032
Ἄβαντες	17	0.032
ἀκαιρία	17	0.032
ἄοπλος	17	0.032
ἀνάθεσις	17	0.032
ἐκδέρω	17	0.032
ἀτρεμίζω	17	0.032
Πολύξενος	17	0.032
περικτίονες	17	0.032
φιλελεύθερος	17	0.032
ἀλοιφή	17	0.032
καταδείδω	17	0.032
τυπόω	17	0.032
ὁμόγλωσσος	17	0.032
σφίγγω	17	0.032
συγκαθίημι	17	0.032
μαρμαίρω	17	0.032
προμήκης	17	0.032
ὑποβαίνω	17	0.032
Πάχης	17	0.032
ἐπιδευής	17	0.032
ἐνιαχοῦ	17	0.032
καθέδρα	17	0.032
ἄφθογγος	17	0.032
Σκορδίσκοι	17	0.032
Βηρυτός	17	0.032
ἑλκόω	17	0.032
Ἐπικνημίδιοι	17	0.032
ἀνακλάω	17	0.032
ἐπίχειρον	17	0.032
Τορωναῖος	17	0.032
ἀνατολικός	17	0.032
κῶμα	17	0.032
ἀντιόομαι	17	0.032
μετάπτωσις	17	0.032
σχεδιάζω	17	0.032
εὐροέω	17	0.032
καταχειροτονέω	17	0.032
ἀμύθητος	17	0.032
ἱπποδρομία	17	0.032
πλαίσιον	17	0.032
εὐκρινής	17	0.032
στενοχωρέω	17	0.032
κυκεών	17	0.032
γροσφομάχος	17	0.032
ἐκπετάννυμι	17	0.032
Ἀμομφάρετος	17	0.032
χρειώδης	17	0.032
γεωμετρέω	17	0.032
μεταίτιος	17	0.032
βάτος	17	0.032
ῥαΐζω	17	0.032
Πολύϊδος	17	0.032
ἀντίληψις	17	0.032
προστατεύω	17	0.032
λαμπρύνω	17	0.032
ῥῆγος	17	0.032
κατοίκισις	17	0.032
ἀλεαίνω	17	0.032
Τίτιος	17	0.032
Ἀρίσταινος	17	0.032
Ξεναίνετος	17	0.032
διέκπλοος	17	0.032
συμπολιτεία	17	0.032
τελήεις	17	0.032
βύσσινος	17	0.032
Λευκή	17	0.032
λεκτός	17	0.032
Εὐφορβηνός	17	0.032
Καληνός	17	0.032
ἀφετήριος	17	0.032
σταγών	17	0.032
καταπέτασμα	17	0.032
Ἰούνιος	17	0.032
ἐπάγγελμα	17	0.032
ἔκδημος	17	0.032
πάννυχος	17	0.032
Θεάγης	17	0.032
μαλερός	17	0.032
ἐφοδεύω	17	0.032
Παναχαιοί	17	0.032
ὑπερέρχομαι	17	0.032
μητίομαι	17	0.032
εὔφωνος	17	0.032
Τυφωεύς	17	0.032
Γεραιστός	17	0.032
φώκη	17	0.032
ἀπονία	17	0.032
ἀνθηρός	17	0.032
Ἡρῳδιάς	17	0.032
καταβλάπτω	17	0.032
ἔγγειος	17	0.032
δάμνημι	17	0.032
ἐντρέφω	17	0.032
βλάσφημος	17	0.032
ἐπικλώθω	17	0.032
Μινύας	17	0.032
ἀφανισμός	17	0.032
Σφοδρίας	17	0.032
ἐπιρριγόω	17	0.032
κιρνάω	17	0.032
Εὖρος	17	0.032
περίμετρον	17	0.032
καταπροδίδωμι	17	0.032
πορφυρογέννητος	17	0.032
ὄμβριος	17	0.032
ἐνθουσιασμός	16	0.030
δρύφακτος	16	0.030
ἄγκιστρον	16	0.030
ἀλέω	16	0.030
Νεστορίδης	16	0.030
λύκειος	16	0.030
Ἐμμαοῦς	16	0.030
Ἅλος	16	0.030
Ταυρίων	16	0.030
συνεπαινέω	16	0.030
ἐπιπέτομαι	16	0.030
ἀδιάλλακτος	16	0.030
Δελφίς	16	0.030
ἐπηετανός	16	0.030
ἐπιφημίζω	16	0.030
ὠκύπορος	16	0.030
ἐξελίσσω	16	0.030
πτωχεύω	16	0.030
χατέω	16	0.030
Λάζαρος	16	0.030
ἀποκατάστασις	16	0.030
δριμύτης	16	0.030
θάλος	16	0.030
Πολυποίτης	16	0.030
Κινέας	16	0.030
ἐπίπνοια	16	0.030
Πόντιος	16	0.030
Γοντοφρέ	16	0.030
πενταετής	16	0.030
ἀτριβής	16	0.030
ἀσκηθής	16	0.030
ἐπιδεής	16	0.030
καταράσσω	16	0.030
πλαστός	16	0.030
Μινούκιος	16	0.030
Πεδάριτος	16	0.030
συμφανής	16	0.030
μύξα	16	0.030
Ἀμφίνομος	16	0.030
κακώδης	16	0.030
εὐκρασία	16	0.030
περιτρέπω	16	0.030
γναμπτός	16	0.030
πήληξ	16	0.030
Ἀντιφάνης	16	0.030
κίχλη	16	0.030
σαφηνίζω	16	0.030
Ἰσαγόρας	16	0.030
Μενάλκης	16	0.030
ἀνδροκτασία	16	0.030
Σκυθία	16	0.030
ὄρθριος	16	0.030
Μαρωνείτης	16	0.030
τηθίς	16	0.030
Κυρωνίδης	16	0.030
λύγος	16	0.030
δυσπειθής	16	0.030
χερμάδιον	16	0.030
συνίστωρ	16	0.030
ἐπικαλύπτω	16	0.030
ἐκδιηγέομαι	16	0.030
ἐξαλαπάζω	16	0.030
ψευδώνυμος	16	0.030
νομοθετικός	16	0.030
Βουδῖνοι	16	0.030
ὑπογίγνομαι	16	0.030
ἐπιχωρέω	16	0.030
νεοχμός	16	0.030
Συέννεσις	16	0.030
ἀφρώδης	16	0.030
ἐξαυδάω	16	0.030
ἑκασταχοῦ	16	0.030
ἀπέοικα	16	0.030
Ἀκάνθιος	16	0.030
σπιλάς	16	0.030
Δαρδανίδης	16	0.030
Ἀπολλοφάνης	16	0.030
Βερνίκη	16	0.030
Σαῦλος	16	0.030
κτητός	16	0.030
Χρύση	16	0.030
Πήγασος	16	0.030
ἔκλυσις	16	0.030
εὐχάριστος	16	0.030
ῥαψῳδέω	16	0.030
πλεκτός	16	0.030
κοράσιον	16	0.030
ἔχθω	16	0.030
διαμφισβητέω	16	0.030
Δημοκράτης	16	0.030
λογχοφόρος	16	0.030
καρκίνος	16	0.030
Τεύθρας	16	0.030
τοπάζω	16	0.030
αὐτεξούσιος	16	0.030
ἄλειμμα	16	0.030
ἄρκιος	16	0.030
Φιλαδέλφεια	16	0.030
ἐκτενής	16	0.030
ῥαπίζω	16	0.030
ἐπάρατος	16	0.030
λάτρις	16	0.030
Ζοροβάβηλος	16	0.030
ἀπομύσσω	16	0.030
ἀκοίτης	16	0.030
Κάναι	16	0.030
Πολυχάρης	16	0.030
Πυρήνη	16	0.030
Κρέουσα	16	0.030
συγκαίω	16	0.030
Κηνσωρῖνος	16	0.030
ἐλεημοσύνη	16	0.030
κύμινον	16	0.030
περιαγγέλλω	16	0.030
Μαμερτῖνος	16	0.030
Φλεγύαι	16	0.030
Κήρ	16	0.030
πολυδαίδαλος	16	0.030
δνοφερός	16	0.030
Δωριστί	16	0.030
ἐγκάθημαι	16	0.030
ἐγκονέω	16	0.030
βροτολοιγός	16	0.030
μεριστός	16	0.030
ἀποσκεδάννυμι	16	0.030
ἀποσκοπέω	16	0.030
ἄμμος	16	0.030
ἐπικεύθω	16	0.030
περιδύω	16	0.030
ἐπιρροή	16	0.030
προλοχίζω	16	0.030
πρόσβορρος	16	0.030
Ἀντίφιλος	16	0.030
ἀνταπόδοσις	16	0.030
μέλινος2	16	0.030
Δόλων	16	0.030
προπαρασκευάζω	16	0.030
γοερός	16	0.030
καρπός2	16	0.030
σκευάριον	16	0.030
Λυσιθείδης	16	0.030
οἰκεύς	16	0.030
Γράνικος	16	0.030
ἀθεσία	16	0.030
Γαλαδηνός	16	0.030
ὑπουργία	16	0.030
διαβατός	16	0.030
παρανόμημα	16	0.030
συμβούλομαι	16	0.030
Πίσων	16	0.030
παλαιγενής	16	0.030
Ἀγαύη	16	0.030
Ἐνετοί	16	0.030
ἀήτης	16	0.030
βαθμός	16	0.030
κηρύκειον	16	0.030
ἐπιτριηραρχέω	16	0.030
συνδικέω	16	0.030
σκῦτος	16	0.030
δεκαπλάσιος	16	0.030
ἀφαμαρτάνω	16	0.030
ἐπαλλάσσω	16	0.030
τοσαυταπλάσιος	16	0.030
θυρίς	16	0.030
σύντηξις	16	0.030
ἅψις	16	0.030
ἱκέσιος	16	0.030
στεφάνωμα	16	0.030
Κρηταιεύς	16	0.030
κυανοχαίτης	16	0.030
Γρύλλος	16	0.030
ἐκτομίας	16	0.030
ἀγέννεια	16	0.030
ὄμφαξ	16	0.030
ἐπίληπτος	16	0.030
Λαοδικεύς	16	0.030
Ἀνακρέων	16	0.030
λογιστής	16	0.030
Μαυρούσιος	16	0.030
τρομερός	16	0.030
ἕρμαιον	16	0.030
ὀκτάεδρον	16	0.030
ὠμηστής	16	0.030
πρατήρ	16	0.030
γεννήτωρ	16	0.030
Μύρινα	16	0.030
φανός	16	0.030
φακῆ	16	0.030
Ἠλεκτρύων	16	0.030
Ἀδριανούπολις	16	0.030
Ποίας	16	0.030
Ἀνδραίμων	16	0.030
ταρφύς	16	0.030
ἐρετμόω	16	0.030
μέδομαι	16	0.030
Πελωριάς	16	0.030
Φούλουιος	16	0.030
ἐμβοάω	16	0.030
ἔκδικος	16	0.030
ὀστρακίζω	16	0.030
Κίσσιος	16	0.030
σπορά	16	0.030
εὔιππος	16	0.030
παράφορος	16	0.030
χλανίς	16	0.030
ὄρτυξ	16	0.030
Εὐξένιππος	16	0.030
κοιμίζω	16	0.030
μήνυμα	16	0.030
καταχώννυμι	16	0.030
καθεκτικός	16	0.030
ἐπιμήνιος	16	0.030
ἐρυσίπελας	16	0.030
μείλιχος	16	0.030
μʹ	16	0.030
Κρηθεύς	16	0.030
Ἀβίας	16	0.030
εὐκτός	16	0.030
κναφεύς	16	0.030
ὀρφανία	16	0.030
βιβλιοθήκη	16	0.030
ἐπιδικασία	16	0.030
δημαγωγία	16	0.030
γήϊνος	16	0.030
Οὐρανίωνες	16	0.030
δειράς	16	0.030
τρόπις	16	0.030
Κεβριόνης	16	0.030
ὑψερεφής	16	0.030
προσθέω	16	0.030
φέβομαι	16	0.030
ὕβρισμα	16	0.030
σύμπλοος	16	0.030
προαναιρέω	16	0.030
ὀδάξ	16	0.030
Πανθοΐδης	16	0.030
Ἡλιοπολίτης	16	0.030
Ἀβεσσαῖος	16	0.030
ὄσσα	16	0.030
Εὔθυμος	16	0.030
Πηγαί	16	0.030
προκαταγιγνώσκω	16	0.030
ἐπιξενόομαι	16	0.030
ὀνειρώσσω	16	0.030
ἄλυτος	16	0.030
σκάφη	16	0.030
εὐπάθεια	16	0.030
ἄμφιον	16	0.030
κηδεμονία	16	0.030
ἀκοσμία	16	0.030
ἐπικυδής	16	0.030
δυσκλεής	16	0.030
κώδων	16	0.030
τρῶσις	16	0.030
προβόλιον	16	0.030
πτέρνα	16	0.030
ἀντιστράτηγος	16	0.030
ἐμμεμαώς	16	0.030
Ἕρμων	16	0.030
προκύπτω	16	0.030
ἀήθεια	16	0.030
Λικίνιος	16	0.030
προκομίζω	16	0.030
ἀργυρόπεζα	16	0.030
ἐξιλάσκομαι	16	0.030
κάλπις	16	0.030
Οὐολοῦσκοι	16	0.030
γραμματοφόρος	16	0.030
Πανιώνιον	16	0.030
καναχή	16	0.030
Πισάτης	16	0.030
κίρκος	16	0.030
αἰθαλόεις	16	0.030
θρεπτικός	16	0.030
ἀνταλλάσσω	16	0.030
ἀπρονόητος	16	0.030
ἀφήγησις	16	0.030
δολόω	16	0.030
ὁλοκαυτόω	16	0.030
ἀρίζηλος	16	0.030
Κλείτωρ	16	0.030
Ἀσκληπιεῖον	16	0.030
καθάλλομαι	16	0.030
Δικαιάρχεια	16	0.030
ἅμμα	16	0.030
εὔκυκλος	16	0.030
Λακίνιος	16	0.030
Ἐρύθεια	16	0.030
Ἀρδιαῖοι	16	0.030
συναισθάνομαι	16	0.030
παραγυμνόω	16	0.030
ὑποστόρνυμι	16	0.030
Ἄρχιππος	16	0.030
ὀψίγονος	16	0.030
Πειρήνη	16	0.030
προσστρατοπεδεύω	16	0.030
ἀξίνη	16	0.030
ἀνδρίζω	16	0.030
διαστολή	16	0.030
Κυδωνία	16	0.030
ἄρνησις	16	0.030
χερμάς	16	0.030
Φαέθων	16	0.030
Σηπιάς	16	0.030
ἔναυλος	16	0.030
φρενήρης	16	0.030
ἐπιδιαιρέω	16	0.030
κατάφασις	16	0.030
Τράχων	16	0.030
πτώσσω	16	0.030
εἰσαίω	16	0.030
βούλευσις	16	0.030
Πηλιάς	16	0.030
Τρικόλωνος	16	0.030
ἐντροπή	16	0.030
ὄπις	16	0.030
προαιρετός	16	0.030
ἐτησίαι	16	0.030
Ἀστερία	16	0.030
καταχωρίζω	16	0.030
διάβροχος	16	0.030
ἄκλαυτος	16	0.030
Σίφνιος	16	0.030
Πιερίδες	16	0.030
κατευωχέομαι	16	0.030
ἀκοσμέω	16	0.030
διάσημος	16	0.030
ἀπονίναμαι	16	0.030
Κίμβροι	16	0.030
ἐπαισθάνομαι	16	0.030
διημερεύω	16	0.030
ὑπεραλγέω	16	0.030
παλίγκοτος	16	0.030
ἀπύρετος	16	0.030
Καυκάσιος	16	0.030
ἐκπληκτικός	16	0.030
διαπέρθω	16	0.030
Σάραπις	16	0.030
Ἐργοκλῆς	16	0.030
δυσσέβεια	16	0.030
Φηραί	16	0.030
φακός	16	0.030
Γελίελμος	16	0.030
εὔπεπτος	16	0.030
πικρότης	16	0.030
Ἀνδρόνικος	16	0.030
λιαρός	16	0.030
ἀποσφάλλω	16	0.030
Παλλάντιον	16	0.030
Αἰγειράτης	16	0.030
ὀβελίσκος	16	0.030
περιπτύσσω	16	0.030
πενθερά	16	0.030
ἐπιλάμπω	16	0.030
Αἰολίδης	16	0.030
πελιός	16	0.030
ἀποχωρίζω	16	0.030
συνωνέομαι	16	0.030
προτέρωσε	16	0.030
ἀνυπονόητος	16	0.030
πεῖνα	16	0.030
ἀταλαίπωρος	16	0.030
Ὀνήτωρ	16	0.030
ἄπιος2	16	0.030
ἄθροισμα	16	0.030
ναυαγός	16	0.030
σκέπω	16	0.030
ὕσσωπος	16	0.030
ἐξαπόλλυμι	16	0.030
δεκτικός	16	0.030
ἡμερήσιος	16	0.030
πολυειδής	16	0.030
ἐνόδιος	16	0.030
πολεμήϊος	16	0.030
ἀγαστός	16	0.030
πυρετώδης	16	0.030
συμπεραίνω	16	0.030
εὐσταθέω	16	0.030
ὄνειος2	16	0.030
λατρεία	16	0.030
Γαριζείν	16	0.030
ἐνθύμιος	16	0.030
προσηλόω	16	0.030
χοληδόχος	16	0.030
ἀνακαθαίρω	16	0.030
σύσσιτος	16	0.030
καλύβη	16	0.030
μίνυνθα	16	0.030
Μουρήνας	16	0.030
μήκων	16	0.030
Φλάυιος	16	0.030
Κηφισόδωρος	16	0.030
ἐκπυέω	16	0.030
μετουσία	16	0.030
ἀχθηδών	16	0.030
τομός	16	0.030
δημοτελής	16	0.030
κάρφος	16	0.030
οἰκοδεσπότης	16	0.030
μακροθυμία	16	0.030
ἀμετάθετος	16	0.030
θής	16	0.030
θύνω	16	0.030
ἀποσκήπτω	16	0.030
Παγασαί	16	0.030
ἀμιγής	16	0.030
Βολκάνος	16	0.030
μέλε	16	0.030
Τραπεζούντιος	16	0.030
ἰάπτω	16	0.030
Μεθύδριον	16	0.030
Λάδη	16	0.030
προπάσχω	16	0.030
ἀποσείω	16	0.030
πυλωρός	16	0.030
Μαγκῖνος	16	0.030
ἀπευθύνω	16	0.030
Εὐρυκλῆς	16	0.030
ἀρνειός	16	0.030
Λίβων	16	0.030
νεοδαμώδης	16	0.030
Κιρραῖος	16	0.030
ἐρωή	16	0.030
Σαπφώ	16	0.030
ἐξοχή	15	0.028
ἰσοσκελής	15	0.028
ἀμφίρυτος	15	0.028
πρέμνον	15	0.028
ἀποδέρω	15	0.028
κοίλωμα	15	0.028
ἅρπη	15	0.028
τέρμινθος	15	0.028
Ἶρος	15	0.028
προσοφλισκάνω	15	0.028
λελίημαι	15	0.028
ἐπισφάζω	15	0.028
Μελάνωπος	15	0.028
κτερεΐζω	15	0.028
δαπανηρός	15	0.028
προσεικάζω	15	0.028
χρυσήλατος	15	0.028
μέθεξις	15	0.028
Θεοδοσία	15	0.028
κλόνος	15	0.028
ἐνάλλομαι	15	0.028
ὑπακοή	15	0.028
ἐλεήμων	15	0.028
ἐπίξηρος	15	0.028
Ἐλπινίκη	15	0.028
ἀγράμματος	15	0.028
Σπουδίας	15	0.028
σιταρχία	15	0.028
Ἀσαμωναῖος	15	0.028
Διοφάνης	15	0.028
ἐπιτολή	15	0.028
μελοποιός	15	0.028
Ἄσπενδος	15	0.028
συνεξαμαρτάνω	15	0.028
παγκρατής	15	0.028
πλόκος	15	0.028
ἐννῆμαρ	15	0.028
ὑπερπηδάω	15	0.028
Λαβιηνός	15	0.028
Τρεβώνιος	15	0.028
συγγενικός	15	0.028
ὁδοιπόρος	15	0.028
ἐξασκέω	15	0.028
πεντάκις	15	0.028
σημειόω	15	0.028
Γερηνία	15	0.028
Ταυρικός	15	0.028
τραχύνω	15	0.028
πήδημα	15	0.028
ἐμπολάω	15	0.028
ἀβέλτερος	15	0.028
συγκατακαίω	15	0.028
Οἰνώνη	15	0.028
Δηϊόκης	15	0.028
Ὀνήσιλος	15	0.028
Στησίμβροτος	15	0.028
πεσσός	15	0.028
καθάρειος	15	0.028
